house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment,"1,309 sq ft",Vesu,Surat,21.13846016,72.76955414,40000,INR,2,Posted 3 days ago,"It has an area of 1309 sqft with a carpet area of 670 sqft . The property is available at a monthly rental of Rs. 40,000 . The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. "," 1,20,000",Semi-Furnished
2 BHK Apartment,"1,100 sq ft",City Light,Surat,21.19499969,72.81944275,19000,INR,2,Posted 4 years ago,,"60,000",Furnished
2 BHK Apartment,"1,310 sq ft",Vesu,Surat,21.13054657,72.76613617,30000,INR,2,Posted 2 months ago,"A spacious 2 bhk multistorey apartment is available for rental in Happy Home Corporation Elegance, Vesu, Surat. It has a built-up area of 1310 sqft and is available for rent at Rs. 30,000 per month . It is a furnished property. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Furnished
3 BHK Apartment,"1,800 sq ft",Piplod,Surat,21.1575222,72.77547455,22000,INR,3,Posted 4 years ago,,"66,000",Furnished
3 BHK Apartment,"1,895 sq ft",Vesu,Surat,21.14315414,72.77015686,32000,INR,3,Posted a month ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Raghuvir Developer Satva, one of the most prestigious projects of Vesu. It has an area of 1895 sqft . The property is available at a monthly rental of Rs. 32,000 . The house is semi-furnished. Furnishings include 1 dining table, 1 gas connection, 3 ac and 1 modular kitchen. It has visitor parking. Other amenities include cctv, indoor games, children's play area, service lift, open car parking, 24 x 7 security, internet/wi-fi, power backup and lift available. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Contact us for more details. ","95,000",Semi-Furnished
3 BHK Apartment,"2,256 sq ft",Vesu,Surat,21.14204979,72.77085876,45000,INR,3,Posted a day ago,"It has a built-up area of 2256 sqft and is available for rent at Rs. 45,000 per month (negotiable). It has 1 sofa, 1 dining table, 1 gas connection and 1 modular kitchen. It also has 1 bed, 2 ac and 1 tv. It is on 8th floor. The building has a total of 13 floor(s). It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. "," 1,35,000",Semi-Furnished
2 BHK Apartment,790 sq ft,Jahangirpura,Surat,21.24022293,72.77591705,15000,INR,2,Posted 2 months ago,"It’s a 2 bhk multistorey apartment situated in Shyam Developers Vanakala Enclave, Jahangirpura, Surat. It has a built-up area of 790 sqft and is available for rent at Rs. 15,000 per month (negotiable). It is an unfurnished property. It is on the 8th floor of the building (total number of floors are 14). It has swimming pool. Other amenities include car parking, intercom, multipurpose room, club house, jogging track, closed car parking, children's play area, lift available and maintenance staff. It is facing east direction. It is situated in the proximity of all the important facilities. Kindly call us for details. ","45,000",Unfurnished
3 BHK Apartment,"2,142 sq ft",Vesu,Surat,21.14756966,72.77845764,50000,INR,3,Posted 5 months ago,"It has area of 2142 sqft and is available at a rent of Rs. 50,000. The house is furnished. It has car parking. Other amenities include intercom, cctv, lift available, water storage, children's play area, indoor games, 24 x 7 security, rain water harvesting and gymnasium. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. If you are interested, please contact us for more details. "," 1,50,000",Furnished
2 BHK Apartment,"1,300 sq ft",Vesu,Surat,21.13575745,72.77168274,18000,INR,2,Posted a month ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Happy Home Group Surat Nandini, one of the most prestigious projects of Vesu. The house is semi-furnished. Furnishings include 1 wifi, 1 gas connection, 2 ac and 1 modular kitchen. It has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. Please contact for more details. ","54,000",Semi-Furnished
2 BHK Apartment,"1,300 sq ft",Dahin Nagar,Surat,21.23325729,72.77635193,14000,INR,2,Posted a month ago,150 ft Road ugat bhesan Road TOUCH lowrise campus. Very Good location. Very Fastset devlopment zone. Very Good Campus. Easily Connectivity to all Locations in surat. more information Call me.,"45,000",Unfurnished
