house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
3 BHK Apartment,"1,600 sq ft",Park Circus,Kolkata,22.53788948,88.36824799,35000,INR,2,Posted 2 months ago,"Itâs a 3 bhk multistorey apartment situated in Appl Tower, Park Circus, Kolkata. It has an area of 1600 sqft with a carpet area of 1300 sqft . The property is available at a monthly rental of Rs. 35,000 . The house is unfurnished. Itâs on 5th floor out of 6 floors building. The property has 2 bathrooms and 1 balcony. The site is in close proximity to various civic utilities. Please contact for more details. "," 1,40,000",Unfurnished
3 BHK Apartment,"1,700 sq ft",Park Circus,Kolkata,22.53860283,88.36869812,60000,INR,2,Posted 2 months ago,"A 3 bhk property is available for rental in Silver Spring Complex, Park Circus, Kolkata. It is a furnished property. It is on 10th floor. The building has a total of 18 floor(s). It is well connected to the city areas. Contact us for more details. "," 2,40,000",Furnished
3 BHK Apartment,"1,700 sq ft",Park Circus,Kolkata,22.53860283,88.36869812,45000,INR,2,Posted 2 months ago,Well designed 3 bhk multistorey apartment is available at a prime location in Silver Spring Complex. It is facing south direction. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details.," 1,80,000",Semi-Furnished
4 BHK Apartment,"1,604 sq ft",Tiljala,Kolkata,22.52876282,88.37939453,55000,INR,4,Posted 2 months ago,"Well designed 4 bhk multistorey apartment is available at a prime location in Merlin Group Iland. It has an area of 1604 sqft . The property is available at a monthly rental of Rs. 55,000 . It is a semi-furnished property. It is on the 13th floor of the building (total number of floors are 26). It has power backup. Other amenities include rain water harvesting, children's play area, 24 x 7 security, gymnasium, lift available, landscaped gardens, cctv, maintenance staff and car parking. Its main door is facing south direction. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details. "," 2,20,000",Semi-Furnished
3 BHK Apartment,"1,714 sq ft",Tangra,Kolkata,22.55045509,88.38037872,35000,INR,3,Posted 2 months ago,"Itâs a 3 bhk multistorey apartment situated in Ekta Groups Floral, Tangra, Kolkata. It has area of 1714 sqft and is available at a rent of Rs. 35,000. The house is semi-furnished. Itâs on 10th floor out of 14 floors building. It is south facing property. It has 3 bathrooms and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. "," 1,40,000",Semi-Furnished
2 BHK Apartment,"1,067 sq ft",Tangra,Kolkata,22.55045509,88.38037872,28000,INR,2,Posted 2 months ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Ekta Groups Floral. It has area of 1067 sqft and is available at a rent of Rs. 28,000. It is a semi-furnished property. It is located on the 8th floor(out of a total of 14 floor(s)). It has fire sprinklers as well as intercom. The project also has visitor parking, jogging track, indoor games, sports facility, club house, maintenance staff, gymnasium and ro water system. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. "," 1,12,000",Semi-Furnished
2 BHK Apartment,"1,251 sq ft",Tangra,Kolkata,22.55045509,88.38037872,40000,INR,2,Posted 2 months ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Ekta Groups Floral. It has area of 1251 sqft and is available at a rent of Rs. 40,000. The house is furnished. It has 1 refrigerator, 1 sofa, 1 washing machine and 1 wifi. It also has 1 microwave, 1 dining table, 1 gas connection, 1 modular kitchen, 2 wardrobe, 2 bed, 4 ac and 1 tv. It is located on the 10th floor(out of a total of 15 floor(s)). It is facing south direction. It has 2 bathrooms and 1 balcony. The society is well connected by different modes of transportation. Contact us for more details. "," 1,60,000",Furnished
3 BHK Apartment,"1,520 sq ft",Tangra,Kolkata,22.55045509,88.38037872,45000,INR,3,Posted 2 months ago,"Furnishings include 3 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 wifi, 1 microwave, 1 dining table, 1 gas connection, 5 ac, 3 bed and 1 modular kitchen. It is on the 12th floor of the building (total number of floors are 14). It has club house. Other amenities include landscaped gardens, swimming pool, lift available, maintenance staff, reserved parking, indoor games, car parking, jogging track and internet/wi-fi. Its main door is facing south direction. It is well connected to the city areas. Please contact for more details. "," 1,80,000",Furnished
3 BHK Apartment,"1,504 sq ft",Tangra,Kolkata,22.54892159,88.37265015,50000,INR,3,Posted 2 months ago,"A spacious 3 bhk multistorey apartment is available for rental in PS Group Elixir, Tangra, Kolkata. It has a built-up area of 1504 sqft and is available for rent at Rs. 50,000 per month . The house is unfurnished. It is on the 14th floor of the building (total number of floors are 18). It has closed_car_parking. Other amenities include cctv, intercom, full power backup, gymnasium, car parking, children's play area, lift(s) and 24_x_7_security. Its main door is facing south direction. The property has 3 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details. "," 2,00,000",Unfurnished
2 BHK Apartment,850 sq ft,New Alipore,Kolkata,22.51436043,88.32514954,20000,INR,2,Posted a month ago,"A spacious 2 bhk multistorey apartment is available for rental in New Alipore, Kolkata. It has a built-up area of 850 sqft and is available for rent at Rs. 20,000 per month . The house is unfurnished. It is located on the 1st floor(out of a total of 4 floor(s)). The property has 2 bathrooms and 1 balcony. The society is well connected by different modes of transportation. Kindly call us for details. ","40,000",Unfurnished
2 BHK Apartment,850 sq ft,Naktala,Kolkata,22.47344971,88.36815643,15000,INR,2,Posted a month ago,"Itâs a 2 bhk multistorey apartment situated in Naktala, Kolkata. It has a built-up area of 850 sqft and is available for rent at Rs. 15,000 per month . The house is unfurnished. Itâs on 1st floor out of 4 floors building. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Contact us for more details. ","30,000",Unfurnished
2 BHK Apartment,700 sq ft,New Town,Kolkata,22.62696457,88.47983551,13500,INR,2,Posted a month ago,"Itâs a 2 bhk multistorey apartment situated in Realtech Nirman Realtech Nirman Maya 2, New Town. It has area of 700 sqft and is available at a rent of Rs. 13,500. It has gymnasium as well as community hall. The project also has power backup, lift available and swimming pool. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. ",No Deposit,Unfurnished
2 BHK Apartment,816 sq ft,Narendrapur,Kolkata,22.44547844,88.40317535,16000,INR,2,Posted a month ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Srijan Builders PS Srijan Sonargaon, one of the most prestigious projects of Narendrapur. It has area of 816 sqft and is available at a rent of Rs. 16,000. The house is furnished. It is southwest facing property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Furnished
3 BHK Apartment,900 sq ft,Rajarhat,Kolkata,22.62748528,88.49331665,20000,INR,2,Posted a month ago,"It has a built-up area of 900 sqft and is available for rent at Rs. 20,000 per month . The house is unfurnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Unfurnished
3 BHK Independent House,812 sq ft,Konnagar,Kolkata,22.7008934,88.33063507,9000,INR,3,Posted a month ago,"A spacious 3 bhk independent house is available for rental in Konnagar, Kolkata. It is east facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,700 sq ft,New Town,Kolkata,22.62696457,88.47983551,13500,INR,2,Posted a month ago,"A 2 bhk property is available for rental in Realtech Nirman Realtech Nirman Maya 2, New Town, Kolkata. It has a built-up area of 700 sqft and is available for rent at Rs. 13,500 per month . This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Unfurnished
1 RK Studio Apartment,400 sq ft,Ballygunge,Kolkata,22.52733421,88.36342621,6000,INR,1,Posted a month ago,"This is a modern and stylish home available for affordable rent in Kolkata. It is a 1 BHK Apartment situated at Ballygunge. Designed to meet your lifestyle needs, the Apartment provides a range of modern amenities for the comfort of the residents. It is fully furnished. Modern home seekers will experience a comfortable living in this 1 BHK property. The Apartment is on 2 floor, and the total number of floors is 3. The 1 BHK unit is elegantly designed to meet your housing needs. The Apartment has 1 bedroom. It has 1 bathroom. The 1 BHK unit also includes 1 balcony giving splendid views of the surroundings. The built-up area of the Apartment is 400 square_feet. The carpet area is 350 square_feet. The monthly rent for the Apartment is Rs 6000. The security deposit is Rs 6000. Project Highlights The Apartment is located within the project Ballygunge apartment at Ballygunge. The developer also offers 1 BHK units as a part of this project. The locality Ballygunge enjoys good connectivity and convenience in terms of a well-developed social infrastructure",No Deposit,Furnished
3 BHK Independent House,"1,300 sq ft",Dankuni,Kolkata,22.68432045,88.28911591,9000,INR,2,Posted a month ago,"Well designed 3 bhk independent house is available at a prime location in Dankuni. It has area of 1300 sqft and is available at a rent of Rs. 9,000. It is a semi-furnished property. Its main door is facing east direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment,816 sq ft,Narendrapur,Kolkata,22.44547844,88.40317535,16000,INR,2,Posted a month ago,"It is a furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is facing southwest direction. It is made in way to provide a comfortable living. Contact us for more details. ",No Deposit,Furnished
1 RK Studio Apartment,400 sq ft,Ballygunge,Kolkata,22.52733421,88.36342621,6000,INR,1,Posted a month ago,"This is a modern and stylish home available for affordable rent in Kolkata. It is a 1 BHK Apartment situated at Ballygunge. Designed to meet your lifestyle needs, the Apartment provides a range of modern amenities for the comfort of the residents. It is fully furnished. Modern home seekers will experience a comfortable living in this 1 BHK property. The Apartment is on 2 floor, and the total number of floors is 3. The 1 BHK unit is elegantly designed to meet your housing needs. The Apartment has 1 bedroom. It has 1 bathroom. The 1 BHK unit also includes 1 balcony giving splendid views of the surroundings. The built-up area of the Apartment is 400 square_feet. The carpet area is 350 square_feet. The monthly rent for the Apartment is Rs 6000. The security deposit is Rs 6000. Project Highlights The Apartment is located within the project Ballygunge apartment at Ballygunge. The developer also offers 1 BHK units as a part of this project. The locality Ballygunge enjoys good connectivity and convenience in terms of a well-developed social infrastructure",No Deposit,Furnished
2 BHK Apartment,700 sq ft,Bijoygarh,Kolkata,22.48822975,88.36566162,13000,INR,1,Posted a month ago,"Itâs a 2 bhk multistorey apartment situated in Bijoygarh. It has area of 700 sqft and is available at a rent of Rs. 13,000. The house is unfurnished. Itâs on 2nd floor out of 3 floors building. It has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living. It is well connected to the city areas. Contact us for more details. ","26,000",Unfurnished
2 BHK Apartment,"1,200 sq ft",Ballygunge,Kolkata,22.53246307,88.37166595,40000,INR,2,Posted a month ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Palm Avenue Bhubaneshwar Apartment. It has area of 1200 sqft and is available at a rent of Rs. 40,000. It is a furnished property. Furnishings include 3 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 wifi, 1 microwave, 1 dining table, 1 gas connection, 2 ac and 3 bed. It is on the ground floor of the building (total number of floors are 5). It has 2 bathrooms and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. "," 1,00,000",Furnished
2 BHK Independent House,"1,000 sq ft",Ballygunge,Kolkata,22.51569748,88.35662079,22000,INR,2,Posted a month ago,"Itâs a 2 bhk independent house situated in Ballygunge. It has area of 1000 sqft and is available at a rent of Rs. 22,000. The house is unfurnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. ",No Deposit,Unfurnished
3 BHK Independent House,812 sq ft,Konnagar,Kolkata,22.7008934,88.33063507,9000,INR,3,Posted a month ago,"Itâs a 3 bhk independent house situated in Konnagar, Kolkata. It is facing east direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,700 sq ft,New Town,Kolkata,22.62696457,88.47983551,13500,INR,2,Posted a month ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Realtech Nirman Realtech Nirman Maya 2. It has a built-up area of 700 sqft and is available for rent at Rs. 13,500 per month . It is an unfurnished property. It has lift available as well as swimming pool. The project also has gymnasium, power backup and community hall. It is a 7 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Unfurnished
3 BHK Apartment,"1,600 sq ft",Taltala,Kolkata,22.55404854,88.35483551,35000,INR,2,Posted a month ago,"It has a built-up area of 1600 sqft and is available for rent at Rs. 35,000 per month . It is an unfurnished property. It is facing south direction. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. "," 1,40,000",Unfurnished
2 BHK Apartment,"1,000 sq ft",Taltala,Kolkata,22.55404854,88.35483551,26000,INR,2,Posted a month ago,"It has an area of 1000 sqft with a carpet area of 800 sqft . The property is available at a monthly rental of Rs. 26,000 . Itâs on 3rd floor out of 4 floors building. It has lift available as well as car parking. The project also has cctv, power backup and gymnasium. It has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. "," 1,00,000",Unfurnished
3 BHK Apartment,"1,535 sq ft",Topsia,Kolkata,22.53736877,88.3927536,36000,INR,2,Posted a month ago,"Itâs a 3 bhk multistorey apartment situated in Ideal Group Lake View, Topsia. It has a built-up area of 1535 sqft and is available for rent at Rs. 36,000 per month . The house is semi-furnished. It is located on the 8th floor(out of a total of 14 floor(s)). If you are interested, please contact us for more details. "," 1,40,000",Semi-Furnished
3 BHK Apartment,"1,077 sq ft",Tiljala,Kolkata,22.52876282,88.37939453,45000,INR,3,Posted a month ago,"A 3 bhk property is available for rental in Merlin Group Iland, Tiljala, Kolkata. It has a built-up area of 1077 sqft and is available for rent at Rs. 45,000 per month . It is an unfurnished property. It is on 12th floor. The building has a total of 25 floor(s). It has power backup. Other amenities include club house, intercom, swimming pool, children's play area, maintenance staff, car parking, closed car parking, lift available and 24 x 7 security. It is facing south direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. "," 1,80,000",Unfurnished
3 BHK Apartment,"1,800 sq ft",Entally,Kolkata,22.55653954,88.37127686,42000,INR,3,Posted a month ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Green Shire. It has a built-up area of 1800 sqft and is available for rent at Rs. 42,000 per month . It is an unfurnished property. Itâs on 4th floor out of 5 floors building. It has 3 bathrooms and 1 balcony. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. "," 1,60,000",Unfurnished
3 BHK Apartment,"1,350 sq ft",Bhawanipur,Kolkata,22.53280449,88.34692383,40000,INR,2,Posted a month ago,"A spacious 3 bhk multistorey apartment is available for rental in Bhawanipur, Kolkata. It has area of 1350 sqft and is available at a rent of Rs. 40,000. The house is semi-furnished. It is on 3rd floor. The building has a total of 4 floor(s). It is made in way to provide a comfortable living for the residents. ","80,000",Semi-Furnished
2 BHK Apartment,800 sq ft,Garia,Kolkata,22.46273041,88.38827515,12000,INR,2,Posted a month ago,"Itâs a 2 bhk multistorey apartment situated in Garia, Kolkata. It has area of 800 sqft and is available at a rent of Rs. 12,000. The house is unfurnished. It is located on the 1st floor(out of a total of 3 floor(s)). It has 2 bathrooms and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact for more details. ","24,000",Unfurnished
3 BHK Apartment,"1,200 sq ft",Kankurgachi,Kolkata,22.57975388,88.39411163,25000,INR,2,Posted a month ago,"It has an area of 1200 sqft with a carpet area of 1000 sqft . The property is available at a monthly rental of Rs. 25,000 . It is a semi-furnished property. It is located on the 2nd floor(out of a total of 4 floor(s)). It has 24 x 7 security as well as cafeteria. The project also has maintenance staff, reserved parking, swimming pool, air conditioned, club house, cafeteria, water storage and power backup. It has 2 bathrooms and 1 balcony. The society is well connected by different modes of transportation. Contact us for more details. ","50,000",Semi-Furnished
2 BHK Apartment,850 sq ft,New Alipore,Kolkata,22.51436043,88.32514954,22000,INR,2,Posted a month ago,"A spacious 2 bhk multistorey apartment is available for rental in New Alipore, Kolkata. It has area of 850 sqft and is available at a rent of Rs. 22,000. It is on the 2nd floor of the building (total number of floors are 4). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. ","44,000",Unfurnished
3 BHK Independent House,"1,100 sq ft",Baguiati,Kolkata,22.60890961,88.42902374,25000,INR,2,Posted a month ago,"Well designed 3 bhk independent house is available at a prime location in Baguiati. It has a built-up area of 1100 sqft and is available for rent at Rs. 25,000 per month . It is a semi-furnished property. It is facing east direction. This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Independent Floor,900 sq ft,Garia,Kolkata,12.96396828,80.24383545,25000,INR,3,Posted a month ago,"This spacious 3 bhk builder floor is available for rental and is located in Independent House Independent House, one of the most prestigious projects of Garia. It has an area of 900 sqft . The property is available at a monthly rental of Rs. 25,000 . It is a semi-furnished property. It is a 10 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,250 sq ft",New Town,Kolkata,22.57775879,88.46337128,24500,INR,2,Posted a month ago,"It is an unfurnished property. It is facing south direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Unfurnished
3 BHK Apartment,"1,350 sq ft",Bhawanipur,Kolkata,22.53280449,88.34692383,40000,INR,2,Posted a month ago,"A spacious 3 bhk multistorey apartment is available for rental in Bhawanipur, Kolkata. It has area of 1350 sqft and is available at a rent of Rs. 40,000. The house is semi-furnished. It is on 3rd floor. The building has a total of 4 floor(s). It is made in way to provide a comfortable living for the residents. ","80,000",Semi-Furnished
2 BHK Apartment,800 sq ft,Garia,Kolkata,22.46273041,88.38827515,12000,INR,2,Posted a month ago,"Itâs a 2 bhk multistorey apartment situated in Garia, Kolkata. It has area of 800 sqft and is available at a rent of Rs. 12,000. The house is unfurnished. It is located on the 1st floor(out of a total of 3 floor(s)). It has 2 bathrooms and 1 balcony. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact for more details. ","24,000",Unfurnished
3 BHK Apartment,"1,200 sq ft",Kankurgachi,Kolkata,22.57975388,88.39411163,25000,INR,2,Posted a month ago,"It has an area of 1200 sqft with a carpet area of 1000 sqft . The property is available at a monthly rental of Rs. 25,000 . It is a semi-furnished property. It is located on the 2nd floor(out of a total of 4 floor(s)). It has 24 x 7 security as well as cafeteria. The project also has maintenance staff, reserved parking, swimming pool, air conditioned, club house, cafeteria, water storage and power backup. It has 2 bathrooms and 1 balcony. The society is well connected by different modes of transportation. Contact us for more details. ","50,000",Semi-Furnished
2 BHK Apartment,700 sq ft,New Town,Kolkata,22.62696457,88.47983551,13500,INR,2,Posted a month ago,"A 2 bhk property is available for rental in Realtech Nirman Realtech Nirman Maya 2, New Town, Kolkata. It has a built-up area of 700 sqft and is available for rent at Rs. 13,500 per month . This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Unfurnished
2 BHK Apartment,700 sq ft,New Town,Kolkata,22.62696457,88.47983551,13500,INR,2,Posted a month ago,"Itâs a 2 bhk multistorey apartment situated in Realtech Nirman Realtech Nirman Maya 2, New Town. It has area of 700 sqft and is available at a rent of Rs. 13,500. It has gymnasium as well as community hall. The project also has power backup, lift available and swimming pool. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. ",No Deposit,Unfurnished
2 BHK Apartment,816 sq ft,Narendrapur,Kolkata,22.44547844,88.40317535,16000,INR,2,Posted a month ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Srijan Builders PS Srijan Sonargaon, one of the most prestigious projects of Narendrapur. It has area of 816 sqft and is available at a rent of Rs. 16,000. The house is furnished. It is southwest facing property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Furnished
2 BHK Apartment,809 sq ft,Serampore,Kolkata,22.76134872,88.33182526,8000,INR,2,Posted 21 days ago,"Here is an excellent 2 BHK Apartment available for rent in Kolkata. Surrounded by natural greens and equipped with numerous amenities, this rented 2 BHK house offers a comfortable lifestyle for families. It is a spacious property nestled in Serampore that enjoys good connectivity to major landmarks of the city. The Apartment is designed as per modern construction standards. It has 2 bedrooms and 2 bathroom. The 2 BHK unit is thoughtfully designed to meet the space needs of a modern family and allows ample sunlight and fresh air. There are 0 balcony in this unit where residents can spend a relaxed evening and enjoy excellent views of the surroundings. This Apartment has 809 Square feet of built-up area. It has a carpet area of 674 Square feet. The monthly rent payable is Rs 8000, and the security deposit to be paid is Rs 8000. Project Highlights Several lifestyle amenities have been provided for the residents of this Apartment to ensure a sophisticated living. The locality Serampore provides comfortable social infrastructure",No Deposit,Semi-Furnished
3 BHK Apartment,"1,425 sq ft",New Town,Kolkata,22.60607719,88.47147369,30000,INR,2,Posted 22 days ago,"A spacious 3 bhk multistorey apartment is available for rental in New Town, Kolkata. It has a built-up area of 1425 sqft and is available for rent at Rs. 30,000 per month . It is a furnished property. It has 1 refrigerator, 1 sofa, 1 dining table and 1 ac. It also has 1 bed. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Furnished
3 BHK Apartment,"1,120 sq ft",Dum Dum Cantonment,Kolkata,22.63513565,88.4196167,12500,INR,2,Posted 20 days ago,"Well designed 3 bhk multistorey apartment is available at a prime location in Dum Dum Cantonment. It has an area of 1120 sqft with a carpet area of 1120 sqft . The property is available at a monthly rental of Rs. 12,500 . The house is unfurnished. It is a 5 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Unfurnished
2 BHK Independent House,500 sq ft,Salt Lake City,Kolkata,22.57414246,88.44713593,15500,INR,1,Posted 24 days ago,"Well designed 2 bhk independent house is available at a prime location in Salt Lake City. It has an area of 500 sqft with a carpet area of 400 sqft . The property is available at a monthly rental of Rs. 15,500 . It is a furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. Its main door is facing south direction. It is a ready-to-move-in property. ",No Deposit,Furnished
2 BHK Independent Floor,760 sq ft,Baghbazar,Kolkata,22.60260963,88.36589813,22500,INR,1,Posted 18 days ago,"This spacious 2 bhk builder floor is available for rental and is located in the heart of Baghbazar. It has an area of 760 sqft with a carpet area of 760 sqft . The property is available at a monthly rental of Rs. 22,500 . It is a furnished property. It has 1 tv, 1 refrigerator, 1 microwave and 1 dining table. It also has 1 bed. It is facing south direction. It is made in way to provide a comfortable living for the residents. Please contact for more details. ",No Deposit,Furnished
2 BHK Apartment,933 sq ft,New Town,Kolkata,22.57847977,88.47787476,16000,INR,2,Posted 12 days ago,"Itâs a 2 bhk multistorey apartment situated in Basu And Hazra Developers Kalibari Housing, New Town. It has an area of 933 sqft with a carpet area of 725 sqft . The property is available at a monthly rental of Rs. 16,000 . The house is semi-furnished. It is west facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. ",No Deposit,Semi-Furnished
2 BHK Independent Floor,"1,185 sq ft",Rajarhat,Kolkata,22.62603951,88.45745087,20000,INR,2,Posted 12 days ago,This spacious 2 bhk builder floor is available for rental and is located in the heart of Rajarhat. It is an unfurnished property. It is north facing property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact for more details.,No Deposit,Unfurnished
2 BHK Independent Floor,700 sq ft,Santoshpur,Kolkata,22.49136543,88.38719177,13000,INR,1,Posted 12 days ago,"It has area of 700 sqft and is available at a rent of Rs. 13,000. It is a semi-furnished property. It is facing north direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,809 sq ft,Serampore,Kolkata,22.76134872,88.33182526,8000,INR,2,Posted 23 days ago,"Here is an excellent 2 BHK Apartment available for rent in Kolkata. Surrounded by natural greens and equipped with numerous amenities, this rented 2 BHK house offers a comfortable lifestyle for families. It is a spacious property nestled in Serampore that enjoys good connectivity to major landmarks of the city. The Apartment is designed as per modern construction standards. It has 2 bedrooms and 2 bathroom. The 2 BHK unit is thoughtfully designed to meet the space needs of a modern family and allows ample sunlight and fresh air. There are 0 balcony in this unit where residents can spend a relaxed evening and enjoy excellent views of the surroundings. This Apartment has 809 Square feet of built-up area. It has a carpet area of 674 Square feet. The monthly rent payable is Rs 8000, and the security deposit to be paid is Rs 8000. Project Highlights Several lifestyle amenities have been provided for the residents of this Apartment to ensure a sophisticated living. The locality Serampore provides comfortable social infrastructure",No Deposit,Semi-Furnished
2 BHK Independent Floor,760 sq ft,Baghbazar,Kolkata,22.60260963,88.36589813,22500,INR,1,Posted 21 days ago,"This spacious 2 bhk builder floor is available for rental and is located in the heart of Baghbazar. It has area of 760 sqft and is available at a rent of Rs. 22,500. It is a furnished property. Furnishings include 1 tv, 1 refrigerator, 1 microwave, 1 dining table and 1 bed. It is south facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. ",No Deposit,Furnished
2 BHK Apartment,"1,100 sq ft",Khidirpur,Kolkata,22.54206085,88.31895447,24000,INR,2,Posted 15 days ago,"It has area of 1100 sqft and is available at a rent of Rs. 24,000. The house is unfurnished. It is southeast facing property. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
3 BHK Apartment,"1,300 sq ft",New Town,Kolkata,22.60607719,88.47147369,20000,INR,3,Posted 11 days ago,"Itâs a 3 bhk multistorey apartment situated in New Town, Kolkata. It has area of 1300 sqft and is available at a rent of Rs. 20,000. The house is unfurnished. It is facing southeast direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Unfurnished
10 BHK Independent House,"7,200 sq ft",Salt Lake City,Kolkata,22.59746742,88.40523529,205000,INR,5,Posted 11 days ago,"Itâs a 10 bhk independent house situated in Salt Lake City, Kolkata. It has area of 7200 sqft and is available at a rent of Rs. 2.05 lac. The house is unfurnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Unfurnished
