house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment,"1,200 sq ft",Basaveswarnagar,Bangalore,12.99629116,77.54479218,55000,INR,2,Posted a month ago,"Itâs a 2 bhk multistorey apartment situated in Basaveswarnagar, Bangalore. The house is semi-furnished. Its main door is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,050 sq ft",Basavanagudi,Bangalore,12.94075394,77.57193756,35000,INR,2,Posted 6 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Basavanagudi. It has a built-up area of 1050 sqft and is available for rent at Rs. 35,000 per month . The house is semi-furnished. It is facing east direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,200 sq ft",J. P. Nagar,Bangalore,12.90259266,77.58836365,18000,INR,2,Posted 18 days ago,"Itâs a 2 bhk multistorey apartment situated in J. P. Nagar. It has an area of 1200 sqft with a carpet area of 1100 sqft . The property is available at a monthly rental of Rs. 18,000 . The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Independent House,"2,200 sq ft",J. P. Nagar,Bangalore,12.90544891,77.58977509,32000,INR,3,Posted 18 days ago,"It has area of 2200 sqft and is available at a rent of Rs. 32,000. The house is semi-furnished. It is west facing property. It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Independent Floor,700 sq ft,J. P. Nagar,Bangalore,12.90985203,77.57408905,12500,INR,1,Posted 18 days ago,Well designed 1 bhk builder floor is available at a prime location in J. P. Nagar. The house is semi-furnished. Its main door is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas.,No Deposit,Semi-Furnished
1 BHK Independent Floor,700 sq ft,J. P. Nagar,Bangalore,12.91149712,77.58706665,15500,INR,1,Posted 18 days ago,"Well designed 1 bhk builder floor is available at a prime location in J. P. Nagar. It has a built-up area of 700 sqft and is available for rent at Rs. 15,500 per month . It is a semi-furnished property. It is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,250 sq ft",J. P. Nagar,Bangalore,12.91476536,77.59295654,22000,INR,2,Posted 18 days ago,"Itâs a 2 bhk multistorey apartment situated in J. P. Nagar. It has an area of 1250 sqft with a carpet area of 1250 sqft . The property is available at a monthly rental of Rs. 22,000 . It is a semi-furnished property. It is facing north direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. ",No Deposit,Semi-Furnished
1 BHK Apartment,800 sq ft,J. P. Nagar,Bangalore,12.89008522,77.58074951,17000,INR,1,Posted 18 days ago,"It has an area of 800 sqft with a carpet area of 800 sqft . The property is available at a monthly rental of Rs. 17,000 . This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Independent Floor,"1,100 sq ft",J. P. Nagar,Bangalore,12.90568829,77.58986664,17000,INR,2,Posted 18 days ago,"This spacious 2 bhk builder floor is available for rental and is located in the heart of J. P. Nagar. It has a built-up area of 1100 sqft and is available for rent at Rs. 17,000 per month . The house is semi-furnished. It is facing east direction. It is a 5 year old ready-to-move-in property. The site is in close proximity to various civic utilities. ",No Deposit,Semi-Furnished
1 BHK Independent Floor,700 sq ft,J. P. Nagar,Bangalore,12.90212345,77.58784485,14000,INR,1,Posted 18 days ago,"A 1 bhk property is available for rent in J. P. Nagar, Bangalore. It has a built-up area of 700 sqft and is available for rent at Rs. 14,000 per month . The house is semi-furnished. It is north facing property. It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. ",No Deposit,Semi-Furnished
1 BHK Apartment,800 sq ft,J. P. Nagar,Bangalore,12.88894558,77.58216095,16500,INR,1,Posted 18 days ago,"Well designed 1 bhk multistorey apartment is available at a prime location in J. P. Nagar. It is facing north direction. It is a 5 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,500 sq ft",J. P. Nagar,Bangalore,12.90463257,77.58717346,30000,INR,2,Posted 18 days ago,"It has a built-up area of 1500 sqft and is available for rent at Rs. 30,000 per month . It is a semi-furnished property. It is north facing property. It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,400 sq ft",J. P. Nagar,Bangalore,12.90412235,77.58850861,30000,INR,2,Posted 18 days ago,"Furnishings include 1 tv, 1 gas connection, 1 ac and 1 bed. It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,300 sq ft",J. P. Nagar,Bangalore,12.89192104,77.57862854,28000,INR,2,Posted 18 days ago,"A 2 bhk property is available for rent in J. P. Nagar, Bangalore. It is facing northeast direction. It is a 5 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,750 sq ft,J. P. Nagar,Bangalore,12.90342522,77.58750916,15000,INR,1,Posted 18 days ago,"A spacious 1 bhk multistorey apartment is available for rental in J. P. Nagar, Bangalore. It has an area of 750 sqft with a carpet area of 650 sqft . The property is available at a monthly rental of Rs. 15,000 . It is a semi-furnished property. It is facing north direction. It is a 5 year old ready-to-move-in property. It is well connected to the city areas. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,400 sq ft",J. P. Nagar,Bangalore,12.91145611,77.58691406,22000,INR,2,Posted 18 days ago,"Itâs a 2 bhk multistorey apartment situated in J. P. Nagar. The house is semi-furnished. It is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Independent Floor,"1,400 sq ft",J. P. Nagar,Bangalore,12.90600967,77.59868622,28000,INR,2,Posted 18 days ago,"It has a built-up area of 1400 sqft and is available for rent at Rs. 28,000 per month . It is a semi-furnished property. Its main door is facing north direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,300 sq ft",J. P. Nagar,Bangalore,12.90440083,77.58927155,30000,INR,2,Posted 18 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in J. P. Nagar. The house is semi-furnished. It is facing east direction. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,800 sq ft",J. P. Nagar,Bangalore,12.90286732,77.58855438,50000,INR,3,Posted 18 days ago,"A spacious 3 bhk multistorey apartment is available for rental in J. P. Nagar, Bangalore. It has area of 1800 sqft and is available at a rent of Rs. 50,000. Its main door is facing north direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"2,000 sq ft",J. P. Nagar,Bangalore,12.90309906,77.59275818,45000,INR,3,Posted 18 days ago,"A spacious 3 bhk multistorey apartment is available for rental in J. P. Nagar, Bangalore. It is a semi-furnished property. It is northeast facing property. This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Independent Floor,"1,500 sq ft",J. P. Nagar,Bangalore,12.90454006,77.58960724,28000,INR,2,Posted 18 days ago,"A 2 bhk property is available for rent in J. P. Nagar, Bangalore. It has an area of 1500 sqft with a carpet area of 1400 sqft . The property is available at a monthly rental of Rs. 28,000 . It is facing east direction. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,300 sq ft",J. P. Nagar,Bangalore,12.90565491,77.5918045,20000,INR,2,Posted 18 days ago,"A spacious 2 bhk multistorey apartment is available for rental in J. P. Nagar, Bangalore. It is facing east direction. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Please contact for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"3,000 sq ft",J. P. Nagar,Bangalore,12.90587425,77.59304047,60000,INR,3,Posted 18 days ago,"Itâs a 3 bhk multistorey apartment situated in J. P. Nagar. It has a built-up area of 3000 sqft and is available for rent at Rs. 60,000 per month . It is a semi-furnished property. It is north facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"3,000 sq ft",J. P. Nagar,Bangalore,12.90407467,77.58765411,51000,INR,3,Posted 18 days ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in the heart of J. P. Nagar. It has an area of 3000 sqft with a carpet area of 2700 sqft . The property is available at a monthly rental of Rs. 51,000 . It is east facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"2,000 sq ft",J. P. Nagar,Bangalore,12.90509796,77.5897522,30000,INR,2,Posted 18 days ago,"A spacious 2 bhk multistorey apartment is available for rental in J. P. Nagar, Bangalore. The house is semi-furnished. It is north facing property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,050 sq ft",Padmanabhanagar,Bangalore,12.91587639,77.55456543,25000,INR,2,Posted 17 days ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Padmanabhanagar. It has a built-up area of 1050 sqft and is available for rent at Rs. 25,000 per month . It is a semi-furnished property. It is east facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
4 BHK Apartment,"2,200 sq ft",J. P. Nagar,Bangalore,12.91176987,77.57941437,100000,INR,4,Posted 17 days ago,This spacious 4 bhk multistorey apartment is available for rental and is located in the heart of J. P. Nagar. It is a semi-furnished property. Its main door is facing east direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. Contact us for more details.,No Deposit,Semi-Furnished
3 BHK Apartment,"2,100 sq ft",Jayanagar,Bangalore,12.92819595,77.58637238,70000,INR,3,Posted 17 days ago,"Itâs a 3 bhk multistorey apartment situated in Jayanagar, Bangalore. It is a semi-furnished property. Its main door is facing east direction. This residential property is ready-to-move-in. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Semi-Furnished
5 BHK Independent House,"1,900 sq ft",Chamrajpet,Bangalore,12.95701027,77.56343842,45000,INR,3,Posted 10 days ago,"A 5 bhk property is available for rent in Chamrajpet, Bangalore. It has an area of 1900 sqft with a carpet area of 1650 sqft . The property is available at a monthly rental of Rs. 45,000 . The house is semi-furnished. Its main door is facing east direction. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,050 sq ft",Banashankari,Bangalore,12.92689896,77.5594635,27000,INR,2,Posted a month ago,It is facing west direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact for more details.,No Deposit,Semi-Furnished
2 BHK Independent Floor,"1,050 sq ft",Basavanagudi,Bangalore,12.94075394,77.57193756,24000,INR,2,Posted 3 days ago,"A 2 bhk property is available for rent in Basavanagudi, Bangalore. It has area of 1050 sqft and is available at a rent of Rs. 24,000. The house is semi-furnished. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Kindly call us for details. "," 2,00,000",Semi-Furnished
2 BHK Independent Floor,"1,150 sq ft",Banashankari,Bangalore,12.92404747,77.56694031,39000,INR,2,Posted 14 days ago,"Itâs a 2 bhk builder floor situated in Banashankari, Bangalore. It has a built-up area of 1150 sqft and is available for rent at Rs. 39,000 per month . The house is semi-furnished. It is facing east direction. It is a ready-to-move-in property. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Semi-Furnished
4 BHK Apartment,"1,750 sq ft",Basavanagudi,Bangalore,12.94075394,77.57193756,60000,INR,3,Posted 14 days ago,"Well designed 4 bhk multistorey apartment is available at a prime location in Basavanagudi. It has an area of 1750 sqft with a carpet area of 1600 sqft . The property is available at a monthly rental of Rs. 60,000 . The house is semi-furnished. It is east facing property. Please contact for more details. ",No Deposit,Semi-Furnished
4 BHK Independent House,"1,800 sq ft",J. P. Nagar,Bangalore,12.88989925,77.58069611,40000,INR,3,Posted 15 days ago,"Itâs a 4 bhk independent house situated in J. P. Nagar. It has a built-up area of 1800 sqft and is available for rent at Rs. 40,000 per month . This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
4 BHK Apartment,"2,450 sq ft",Basavanagudi,Bangalore,12.94075394,77.57193756,68000,INR,3,Posted 12 days ago,"Itâs a 4 bhk multistorey apartment situated in Basavanagudi. It has an area of 2450 sqft with a carpet area of 2050 sqft . The property is available at a monthly rental of Rs. 68,000 . It is a semi-furnished property. It is north facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Independent Floor,900 sq ft,Jayanagar,Bangalore,12.92819595,77.58637238,35000,INR,2,Posted 12 days ago,"This spacious 2 bhk builder floor is available for rental and is located in the heart of Jayanagar. It has a built-up area of 900 sqft and is available for rent at Rs. 35,000 per month . The house is furnished. It has 1 tv, 1 refrigerator, 1 sofa and 1 microwave. It also has 1 dining table, 1 gas connection and 1 bed. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Furnished
1 BHK Independent Floor,650 sq ft,Banashankari,Bangalore,12.94243431,77.56238556,15000,INR,2,Posted 12 days ago,"Itâs a 1 bhk builder floor situated in Banashankari. It has a built-up area of 650 sqft and is available for rent at Rs. 15,000 per month . The house is semi-furnished. It is facing north direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,850 sq ft",Banashankari,Bangalore,12.92404747,77.56694031,55000,INR,3,Posted 20 days ago,It is a semi-furnished property. It is facing east direction. This residential property is ready-to-move-in. It is situated in the proximity of all the important facilities. Please contact for more details.,No Deposit,Semi-Furnished
4 BHK Independent House,"1,550 sq ft",Banashankari,Bangalore,12.92689896,77.5594635,33000,INR,2,Posted 20 days ago,"A spacious 4 bhk independent house is available for rental in Banashankari, Bangalore. It has an area of 1550 sqft with a carpet area of 1500 sqft . The property is available at a monthly rental of Rs. 33,000 . It is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,250 sq ft",Konanakunte,Bangalore,12.88583088,77.56407928,47000,INR,2,Posted 23 days ago,"A 2 bhk property is available for rental in Prestige Group Falcon City, Konanakunte, Bangalore. It is a semi-furnished property. It is facing north direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment,650 sq ft,Koramangala,Bangalore,12.93127346,77.62676239,36000,INR,1,Posted a month ago,"It has an area of 650 sqft with a carpet area of 550 sqft . The property is available at a monthly rental of Rs. 36,000 . The house is furnished. It is east facing property. This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Furnished
2 BHK Apartment,"1,200 sq ft",J. P. Nagar,Bangalore,12.9038887,77.59227753,20000,INR,2,Posted 18 days ago,"A 2 bhk property is available for rent in J. P. Nagar, Bangalore. It has area of 1200 sqft and is available at a rent of Rs. 20,000. It is a semi-furnished property. Its main door is facing north direction. This residential property is ready-to-move-in. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,"1,000 sq ft",J. P. Nagar,Bangalore,12.90581989,77.59194183,18000,INR,1,Posted 18 days ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in the heart of J. P. Nagar. It has an area of 1000 sqft with a carpet area of 1000 sqft . The property is available at a monthly rental of Rs. 18,000 . The house is semi-furnished. It is facing north direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. Contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,400 sq ft",J. P. Nagar,Bangalore,12.88989925,77.58069611,25000,INR,2,Posted 18 days ago,"Itâs a 2 bhk multistorey apartment situated in J. P. Nagar. It has area of 1400 sqft and is available at a rent of Rs. 25,000. The house is semi-furnished. Its main door is facing north direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,700 sq ft,J. P. Nagar,Bangalore,12.90551567,77.59275818,16500,INR,1,Posted 18 days ago,"Well designed 1 bhk multistorey apartment is available at a prime location in J. P. Nagar. It has an area of 700 sqft with a carpet area of 650 sqft . The property is available at a monthly rental of Rs. 16,500 . It is north facing property. It is a 5 year old ready-to-move-in property. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Independent Floor,700 sq ft,J. P. Nagar,Bangalore,12.90567589,77.58774567,14000,INR,1,Posted 18 days ago,"This spacious 1 bhk builder floor is available for rental and is located in the heart of J. P. Nagar. It has an area of 700 sqft with a carpet area of 700 sqft . The property is available at a monthly rental of Rs. 14,000 . It is east facing property. It is a 5 year old ready-to-move-in property. It is well connected to the city areas. ",No Deposit,Semi-Furnished
2 BHK Independent Floor,"1,200 sq ft",J. P. Nagar,Bangalore,12.90449429,77.5918045,20000,INR,2,Posted 18 days ago,"This spacious 2 bhk builder floor is available for rental and is located in the heart of J. P. Nagar. The house is semi-furnished. Its main door is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Independent Floor,650 sq ft,J. P. Nagar,Bangalore,12.91291618,77.57376862,13000,INR,1,Posted 18 days ago,"Well designed 1 bhk builder floor is available at a prime location in J. P. Nagar. It has a built-up area of 650 sqft and is available for rent at Rs. 13,000 per month . It is a semi-furnished property. It is facing north direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,"1,000 sq ft",J. P. Nagar,Bangalore,12.91165066,77.58683777,18000,INR,1,Posted 18 days ago,Itâs a 1 bhk multistorey apartment situated in J. P. Nagar. The house is semi-furnished. It is north facing property. It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact for more details.,No Deposit,Semi-Furnished
2 BHK Independent Floor,"1,200 sq ft",J. P. Nagar,Bangalore,12.90509796,77.5894165,28000,INR,2,Posted 18 days ago,"A spacious 2 bhk builder floor is available for rental in J. P. Nagar, Bangalore. It is facing north direction. It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,700 sq ft,J. P. Nagar,Bangalore,12.90384293,77.59237671,15000,INR,1,Posted 18 days ago,"It has a built-up area of 700 sqft and is available for rent at Rs. 15,000 per month . It is a semi-furnished property. It is a 5 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. ",No Deposit,Semi-Furnished
3 BHK Apartment,"1,800 sq ft",J. P. Nagar,Bangalore,12.90305328,77.58717346,37000,INR,3,Posted 18 days ago,Well designed 3 bhk multistorey apartment is available at a prime location in J. P. Nagar. It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact for more details.,No Deposit,Semi-Furnished
3 BHK Apartment,"2,000 sq ft",J. P. Nagar,Bangalore,12.90187645,77.58716583,42000,INR,3,Posted 18 days ago,"A spacious 3 bhk multistorey apartment is available for rental in J. P. Nagar, Bangalore. The house is semi-furnished. It is east facing property. It is a 5 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,200 sq ft",J. P. Nagar,Bangalore,12.90531158,77.59295654,21000,INR,2,Posted 18 days ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of J. P. Nagar. It has a built-up area of 1200 sqft and is available for rent at Rs. 21,000 per month . It is a semi-furnished property. It is north facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,550 sq ft",Indira Nagar,Bangalore,12.97455502,77.64022064,72000,INR,2,Posted a month ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in the heart of Indira Nagar. It is a furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Furnished
2 BHK Apartment,"1,250 sq ft",Indira Nagar,Bangalore,12.97455502,77.64022064,45000,INR,2,Posted a month ago,"It has an area of 1250 sqft with a carpet area of 1200 sqft . The property is available at a monthly rental of Rs. 45,000 . It is east facing property. It is a ready-to-move-in property. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
1 RK Studio Apartment,450 sq ft,J. P. Nagar,Bangalore,12.90464973,77.59129333,10000,INR,1,Posted 18 days ago,"This spacious 1 rk builder floor is available for rental and is located in the heart of J. P. Nagar. It has area of 450 sqft and is available at a rent of Rs. 10,000. The house is semi-furnished. Its main door is facing east direction. It is made in way to provide a comfortable living. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment,"1,200 sq ft",J. P. Nagar,Bangalore,12.87799358,77.57901001,18500,INR,2,Posted 18 days ago,"A 2 bhk property is available for rent in J. P. Nagar, Bangalore. It has an area of 1200 sqft with a carpet area of 1200 sqft . The property is available at a monthly rental of Rs. 18,500 . Its main door is facing east direction. It is made in way to provide a comfortable living. It is well connected to the city areas. ",No Deposit,Semi-Furnished
1 BHK Apartment,790 sq ft,Kasavanahalli,Bangalore,12.90584564,77.67584991,24000,INR,1,Posted 4 days ago,"The house is furnished. It has 1 tv, 1 refrigerator, 1 washing machine and 1 bed. It is a 7 year old ready-to-move-in property. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Furnished
1 BHK Independent Floor,700 sq ft,Mahadevapura,Bangalore,12.99892044,77.67947388,15000,INR,1,Posted a month ago,"A spacious 1 bhk builder floor is available for rental in Mahadevapura, Bangalore. It has an area of 700 sqft with a carpet area of 600 sqft . The property is available at a monthly rental of Rs. 15,000 . Its main door is facing northeast direction. This residential property is ready-to-move-in. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Independent Floor,700 sq ft,Kartik Nagar,Bangalore,12.97298908,77.68920898,15000,INR,1,Posted a month ago,"It has an area of 700 sqft with a carpet area of 600 sqft . The property is available at a monthly rental of Rs. 15,000 . It is a semi-furnished property. It is northeast facing property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment,800 sq ft,Mahadevapura,Bangalore,12.99399281,77.68466949,19000,INR,1,Posted a month ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in the heart of Mahadevapura. It has an area of 800 sqft with a carpet area of 700 sqft . The property is available at a monthly rental of Rs. 19,000 . It is a semi-furnished property. It is facing north direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment,900 sq ft,Kartik Nagar,Bangalore,12.97372818,77.69418335,19000,INR,1,Posted a month ago,"Well designed 1 bhk multistorey apartment is available at a prime location in Kartik Nagar. It has area of 900 sqft and is available at a rent of Rs. 19,000. The house is semi-furnished. Its main door is facing northeast direction. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Independent Floor,"1,200 sq ft",J. P. Nagar,Bangalore,12.9085331,77.57737732,18500,INR,2,Posted 18 days ago,"Well designed 2 bhk builder floor is available at a prime location in J. P. Nagar. It has area of 1200 sqft and is available at a rent of Rs. 18,500. It is a semi-furnished property. It is north facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
1 RK Studio Apartment,222 sq ft,Abbigere,Bangalore,26.55507088,74.7662735,2222,INR,1,Posted 2 days ago,"A spacious 1 rk multistorey apartment is available for rental in Ansal API Icon Villa, Abbigere, Bangalore. It has an area of 222 sqft . The property is available at a monthly rental of Rs. 2,222 . The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact for more details. ",No Deposit,Furnished
1 RK Studio Apartment,"1,111 sq ft",Abbigere,Bangalore,26.55507088,74.7662735,11111,INR,1,Posted 2 days ago,"A spacious 1 rk multistorey apartment is available for rental in Ansal API Icon Villa, Abbigere, Bangalore. It has a built-up area of 1111 sqft and is available for rent at Rs. 11,111 per month . The house is furnished. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Furnished
1 RK Studio Apartment,222 sq ft,Abbigere,Bangalore,26.55507088,74.7662735,11111,INR,1,Posted 2 days ago,"Well designed 1 rk multistorey apartment is available at a prime location in Ansal API Icon Villa. It has area of 222 sqft and is available at a rent of Rs. 11,111. It is a furnished property. It is a 6 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Furnished
